Time,Date,Year,Away Team,Away Team 1st,Away Team 2nd,Away Team 3rd,Away Team 4th,Away Team OT,Home Team,Home Team 1st,Home Team 2nd,Home Team 3rd,Home Team 4th,Home Team OT
8:00 PM, December 28, 2021,New York Knicks,29,15,28,24,0,Minnesota Timberwolves,22,19,21,26,0
8:00 PM, December 28, 2021,Cleveland Cavaliers,39,19,25,21,0,New Orleans Pelicans,20,28,28,32,0
10:00 PM, December 28, 2021,Denver Nuggets,31,29,14,15,0,Golden State Warriors,16,20,25,25,0
10:00 PM, December 28, 2021,Oklahoma City Thunder,34,23,24,30,0,Sacramento Kings,32,29,26,30,0
7:00 PM, December 29, 2021,New York Knicks,23,25,16,30,0,Detroit Pistons,20,21,30,14,0
7:00 PM, December 29, 2021,Charlotte Hornets,34,37,19,26,0,Indiana Pacers,27,30,25,26,0
7:30 PM, December 29, 2021,LA Clippers,26,21,22,22,0,Boston Celtics,21,19,23,19,0
8:00 PM, December 29, 2021,Atlanta Hawks,36,17,34,30,0,Chicago Bulls,38,36,30,27,0
8:00 PM, December 29, 2021,Los Angeles Lakers,30,24,29,16,0,Memphis Grizzlies,23,25,30,26,0
9:00 PM, December 29, 2021,Oklahoma City Thunder,23,29,29,16,0,Phoenix Suns,33,27,25,30,0
10:00 PM, December 29, 2021,Utah Jazz,36,33,27,24,0,Portland Trail Blazers,27,32,23,23,0
10:30 PM, December 29, 2021,Dallas Mavericks,30,13,26,25,0,Sacramento Kings,20,35,17,23,0
8:30 PM, December 29, 2021,Miami Heat,4,2,.667,-,0,San Antonio Spurs,3,3,.500,1,0
7:00 PM, December 30, 2021,Philadelphia 76ers,39,16,29,26,0,Brooklyn Nets,31,23,28,20,0
7:00 PM, December 30, 2021,Milwaukee Bucks,32,31,33,40,0,Orlando Magic,24,27,34,33,0
7:00 PM, December 30, 2021,Cleveland Cavaliers,30,21,21,21,0,Washington Wizards,31,27,33,19,0
9:30 PM, December 30, 2021,Golden State Warriors,5,1,.833,-,0,Denver Nuggets,3,4,.429,2.5,0
1:00 PM, December 31, 2021,Phoenix Suns,20,21,36,31,0,Boston Celtics,32,35,33,23,0
3:00 PM, December 31, 2021,Chicago Bulls,25,29,28,26,0,Indiana Pacers,23,27,29,27,0
6:00 PM, December 31, 2021,Dallas Mavericks,34,28,32,18,0,Sacramento Kings,39,17,20,20,0
7:00 PM, December 31, 2021,Miami Heat,41,33,26,20,0,Houston Rockets,30,30,27,23,0
7:30 PM, December 31, 2021,Atlanta Hawks,25,26,40,30,0,Cleveland Cavaliers,32,34,22,30,0
7:30 PM, December 31, 2021,LA Clippers,29,33,25,21,0,Toronto Raptors,32,24,26,34,0
8:00 PM, December 31, 2021,San Antonio Spurs,26,35,18,26,0,Memphis Grizzlies,32,31,27,28,0
8:00 PM, December 31, 2021,New York Knicks,20,29,16,15,0,Oklahoma City Thunder,23,28,23,21,0
9:00 PM, December 31, 2021,Minnesota Timberwolves,22,28,37,21,0,Utah Jazz,29,34,23,34,0
10:30 PM, December 31, 2021,Portland Trail Blazers,28,26,23,29,0,Los Angeles Lakers,43,26,32,38,0
6:30 PM, January 1, 2022,New Orleans Pelicans,24,32,26,31,0,Milwaukee Bucks,27,37,32,40,0
7:00 PM, January 1, 2022,San Antonio Spurs,29,30,22,24,11,Detroit Pistons,20,32,33,20,12
7:00 PM, January 1, 2022,Chicago Bulls,25,27,34,34,0,Washington Wizards,32,32,24,31,0
7:30 PM, January 1, 2022,LA Clippers,29,20,31,40,0,Brooklyn Nets,30,23,34,29,0
8:00 PM, January 1, 2022,Denver Nuggets,30,47,22,25,0,Houston Rockets,31,24,19,37,0
9:00 PM, January 1, 2022,Golden State Warriors,29,35,22,37,0,Utah Jazz,24,26,41,25,0
3:30 PM, January 2, 2022,New York Knicks,27,18,29,31,0,Toronto Raptors,30,26,40,24,0
6:00 PM, January 2, 2022,Orlando Magic,19,23,35,23,11,Boston Celtics,28,17,20,35,16
6:00 PM, January 2, 2022,Indiana Pacers,30,26,28,20,0,Cleveland Cavaliers,30,28,30,20,0
6:00 PM, January 2, 2022,Miami Heat,18,39,33,23,0,Sacramento Kings,26,35,29,25,0
7:00 PM, January 2, 2022,Phoenix Suns,36,37,33,27,0,Charlotte Hornets,27,20,27,25,0
7:00 PM, January 2, 2022,Dallas Mavericks,26,25,22,22,0,Oklahoma City Thunder,22,17,25,22,0
9:30 PM, January 2, 2022,Minnesota Timberwolves,24,30,26,23,0,Los Angeles Lakers,31,26,21,30,0
7:00 PM, January 3, 2022,Houston Rockets,30,33,29,21,0,Philadelphia 76ers,34,28,41,30,0
7:00 PM, January 3, 2022,Charlotte Hornets,25,39,26,31,0,Washington Wizards,38,18,28,40,0
7:30 PM, January 3, 2022,Memphis Grizzlies,29,27,40,22,0,Brooklyn Nets,24,23,26,31,0
8:00 PM, January 3, 2022,Orlando Magic,21,19,26,32,0,Chicago Bulls,15,30,24,33,0
8:00 PM, January 3, 2022,Detroit Pistons,28,33,26,28,0,Milwaukee Bucks,30,34,21,21,0
8:00 PM, January 3, 2022,Utah Jazz,23,29,30,33,0,New Orleans Pelicans,24,25,28,27,0
8:30 PM, January 3, 2022,Denver Nuggets,20,17,26,26,0,Dallas Mavericks,24,22,23,34,0
10:00 PM, January 3, 2022,Miami Heat,25,29,28,26,0,Golden State Warriors,33,26,30,26,0
10:00 PM, January 3, 2022,Atlanta Hawks,32,33,40,26,0,Portland Trail Blazers,36,34,30,36,0
10:30 PM, January 3, 2022,Minnesota Timberwolves,26,38,21,37,0,LA Clippers,21,25,19,39,0
7:00 PM, January 4, 2022,Memphis Grizzlies,27,30,19,34,0,Cleveland Cavaliers,30,25,20,31,0
7:00 PM, January 4, 2022,San Antonio Spurs,29,24,28,23,0,Toronto Raptors,30,38,29,32,0
7:30 PM, January 4, 2022,Indiana Pacers,25,30,22,17,0,New York Knicks,32,23,29,20,0
8:00 PM, January 4, 2022,Phoenix Suns,42,22,31,28,0,New Orleans Pelicans,31,23,30,26,0
10:30 PM, January 4, 2022,Sacramento Kings,31,28,24,31,0,Los Angeles Lakers,26,31,28,37,0
7:00 PM, January 5, 2022,Detroit Pistons,19,32,24,36,0,Charlotte Hornets,37,28,35,40,0
7:00 PM, January 5, 2022,Philadelphia 76ers,33,29,26,28,0,Orlando Magic,33,26,30,17,0
7:00 PM, January 5, 2022,Houston Rockets,29,25,32,28,0,Washington Wizards,26,29,28,28,0
7:30 PM, January 5, 2022,San Antonio Spurs,30,28,22,19,0,Boston Celtics,30,26,21,20,0
7:30 PM, January 5, 2022,Brooklyn Nets,32,28,34,35,0,Indiana Pacers,37,36,28,20,0
7:30 PM, January 5, 2022,Golden State Warriors,21,18,28,15,0,Dallas Mavericks,21,29,20,29,0
8:00 PM, January 5, 2022,Toronto Raptors,35,33,24,25,0,Milwaukee Bucks,42,35,11,23,0
8:00 PM, January 5, 2022,Oklahoma City Thunder,10,26,27,27,0,Minnesota Timberwolves,30,19,20,29,0
10:00 PM, January 5, 2022,Utah Jazz,26,31,31,27,0,Denver Nuggets,26,30,22,31,0
10:00 PM, January 5, 2022,Miami Heat,30,28,25,32,0,Portland Trail Blazers,23,24,33,29,0
10:00 PM, January 5, 2022,Atlanta Hawks,33,21,24,30,0,Sacramento Kings,24,21,30,27,0
7:30 PM, January 6, 2022,Boston Celtics,25,38,21,21,0,New York Knicks,18,29,30,31,0
8:00 PM, January 6, 2022,Detroit Pistons,18,28,22,20,0,Memphis Grizzlies,32,30,28,28,0
8:00 PM, January 6, 2022,Golden State Warriors,22,24,26,24,0,New Orleans Pelicans,16,31,28,26,0
10:00 PM, January 6, 2022,LA Clippers,20,20,26,23,0,Phoenix Suns,21,35,19,31,0
7:00 PM, January 7, 2022,San Antonio Spurs,19,34,27,20,0,Philadelphia 76ers,39,32,26,22,0
7:30 PM, January 7, 2022,Milwaukee Bucks,29,31,38,23,0,Brooklyn Nets,21,28,31,29,0
7:30 PM, January 7, 2022,Utah Jazz,40,22,30,16,0,Toronto Raptors,25,24,45,28,0
8:00 PM, January 7, 2022,Washington Wizards,32,34,29,27,0,Chicago Bulls,37,36,34,23,0
8:00 PM, January 7, 2022,Dallas Mavericks,43,37,30,20,0,Houston Rockets,23,37,26,20,0
8:00 PM, January 7, 2022,Minnesota Timberwolves,32,41,30,32,0,Oklahoma City Thunder,28,29,23,25,0
9:00 PM, January 7, 2022,Sacramento Kings,23,31,31,26,0,Denver Nuggets,35,31,30,25,0
10:00 PM, January 7, 2022,Atlanta Hawks,28,33,26,31,0,Los Angeles Lakers,34,30,37,33,0
10:00 PM, January 7, 2022,Cleveland Cavaliers,24,33,25,32,0,Portland Trail Blazers,21,26,31,23,0
3:30 PM, January 8, 2022,Memphis Grizzlies,28,38,28,29,0,LA Clippers,36,20,28,24,0
7:00 PM, January 8, 2022,Milwaukee Bucks,29,12,34,31,0,Charlotte Hornets,27,20,42,25,0
7:00 PM, January 8, 2022,Orlando Magic,26,19,28,19,0,Detroit Pistons,31,21,21,24,0
7:00 PM, January 8, 2022,Utah Jazz,27,25,34,27,0,Indiana Pacers,33,28,29,35,0
7:30 PM, January 8, 2022,New York Knicks,26,16,18,15,0,Boston Celtics,21,23,32,23,0
9:00 PM, January 8, 2022,Miami Heat,33,38,27,25,0,Phoenix Suns,29,21,29,21,0
12:00 PM, January 9, 2022,San Antonio Spurs,32,19,38,24,6,Brooklyn Nets,32,28,31,22,8
3:30 PM, January 9, 2022,Atlanta Hawks,23,30,20,20,0,LA Clippers,31,28,27,20,0
6:00 PM, January 9, 2022,Washington Wizards,20,22,25,35,0,Orlando Magic,26,23,22,29,0
6:00 PM, January 9, 2022,New Orleans Pelicans,26,22,29,24,0,Toronto Raptors,27,22,30,26,0
7:00 PM, January 9, 2022,Minnesota Timberwolves,36,39,36,30,0,Houston Rockets,26,28,34,35,0
7:00 PM, January 9, 2022,Denver Nuggets,36,25,19,19,0,Oklahoma City Thunder,23,26,29,17,0
7:30 PM, January 9, 2022,Chicago Bulls,32,23,24,20,0,Dallas Mavericks,22,32,29,30,0
8:30 PM, January 9, 2022,Cleveland Cavaliers,21,25,14,22,0,Golden State Warriors,24,27,28,17,0
9:00 PM, January 9, 2022,Sacramento Kings,21,19,27,21,0,Portland Trail Blazers,27,26,29,21,0
9:30 PM, January 9, 2022,Memphis Grizzlies,27,38,42,20,0,Los Angeles Lakers,27,25,31,36,0
7:00 PM, January 10, 2022,Milwaukee Bucks,19,29,26,25,0,Charlotte Hornets,28,19,36,20,0
7:00 PM, January 10, 2022,Utah Jazz,35,26,23,32,0,Detroit Pistons,21,27,40,38,0
7:30 PM, January 10, 2022,Indiana Pacers,17,22,21,29,9,Boston Celtics,23,19,26,21,12
7:30 PM, January 10, 2022,San Antonio Spurs,26,23,26,21,0,New York Knicks,23,28,31,29,0
8:00 PM, January 10, 2022,Philadelphia 76ers,36,26,29,20,0,Houston Rockets,27,23,22,19,0
10:00 PM, January 10, 2022,Cleveland Cavaliers,28,34,22,25,0,Sacramento Kings,22,27,30,29,0
10:00 PM, January 10, 2022,Brooklyn Nets,26,36,19,27,0,Portland Trail Blazers,33,22,32,27,0
7:00 PM, January 11, 2022,Oklahoma City Thunder,31,30,32,25,0,Washington Wizards,30,28,36,28,0
7:30 PM, January 11, 2022,Phoenix Suns,23,23,23,30,0,Toronto Raptors,31,17,23,24,0
8:00 PM, January 11, 2022,Golden State Warriors,24,27,39,18,0,Memphis Grizzlies,28,31,28,29,0
8:00 PM, January 11, 2022,Minnesota Timberwolves,36,23,30,36,0,New Orleans Pelicans,35,30,32,31,0
8:00 PM, January 11, 2022,Detroit Pistons,27,25,14,21,0,Chicago Bulls,28,33,36,36,0
10:30 PM, January 11, 2022,Denver Nuggets,18,23,25,19,0,LA Clippers,16,12,27,32,0
7:00 PM, January 12, 2022,Boston Celtics,35,19,33,32,0,Indiana Pacers,25,24,22,29,0
7:00 PM, January 12, 2022,Charlotte Hornets,34,30,21,24,0,Philadelphia 76ers,35,15,26,22,0
7:00 PM, January 12, 2022,Orlando Magic,16,27,29,34,0,Washington Wizards,33,19,32,28,0
7:30 PM, January 12, 2022,Miami Heat,21,35,30,29,0,Atlanta Hawks,27,24,16,24,0
7:30 PM, January 12, 2022,Dallas Mavericks,21,24,21,19,0,New York Knicks,30,26,28,24,0
8:30 PM, January 12, 2022,Houston Rockets,39,24,28,37,0,San Antonio Spurs,36,31,23,34,0
9:00 PM, January 12, 2022,Cleveland Cavaliers,27,31,30,23,0,Utah Jazz,24,28,16,23,0
10:00 PM, January 12, 2022,Brooklyn Nets,38,24,39,37,0,Chicago Bulls,31,29,19,33,0
10:00 PM, January 12, 2022,Los Angeles Lakers,34,33,23,26,0,Sacramento Kings,29,32,40,24,0
7:30 PM, January 13, 2022,Golden State Warriors,21,17,34,27,0,Milwaukee Bucks,37,40,20,21,0
8:00 PM, January 13, 2022,Minnesota Timberwolves,31,29,24,24,0,Memphis Grizzlies,25,28,37,26,0
8:00 PM, January 13, 2022,LA Clippers,15,19,29,26,0,New Orleans Pelicans,28,25,34,26,0
8:30 PM, January 13, 2022,Oklahoma City Thunder,38,32,30,30,0,Brooklyn Nets,26,25,32,26,0
10:00 PM, January 13, 2022,Portland Trail Blazers,28,27,25,28,0,Denver Nuggets,41,31,29,39,0
7:00 PM, January 14, 2022,Orlando Magic,35,26,27,28,0,Charlotte Hornets,36,27,28,18,0
7:00 PM, January 14, 2022,Toronto Raptors,27,16,23,21,0,Detroit Pistons,31,25,27,20,0
7:00 PM, January 14, 2022,Phoenix Suns,23,23,34,32,0,Indiana Pacers,19,19,38,18,0
7:00 PM, January 14, 2022,Boston Celtics,14,21,31,33,0,Philadelphia 76ers,32,23,28,28,0
7:30 PM, January 14, 2022,Golden State Warriors,37,41,34,26,0,Chicago Bulls,28,19,25,24,0
8:00 PM, January 14, 2022,Atlanta Hawks,30,40,29,19,0,Miami Heat,40,24,30,30,0
8:30 PM, January 14, 2022,Cleveland Cavaliers,35,29,20,30,0,San Antonio Spurs,26,33,27,23,0
10:00 PM, January 14, 2022,Dallas Mavericks,25,25,34,28,0,Memphis Grizzlies,29,26,18,12,0
10:00 PM, January 14, 2022,Houston Rockets,40,20,29,25,0,Sacramento Kings,31,34,33,28,0
6:30 PM, January 15, 2022,Toronto Raptors,20,26,27,30,0,Milwaukee Bucks,29,20,20,27,0
7:00 PM, January 15, 2022,Portland Trail Blazers,29,39,26,21,0,Washington Wizards,24,33,23,30,0
7:30 PM, January 15, 2022,New York Knicks,31,34,20,32,0,Atlanta Hawks,28,23,26,31,0
7:30 PM, January 15, 2022,New Orleans Pelicans,22,19,36,28,0,Brooklyn Nets,32,37,26,25,0
8:00 PM, January 15, 2022,Philadelphia 76ers,20,23,32,34,0,Miami Heat,29,21,23,25,0
8:00 PM, January 15, 2022,Cleveland Cavaliers,24,22,37,24,0,Oklahoma City Thunder,32,24,29,17,0
8:30 PM, January 15, 2022,Chicago Bulls,22,27,34,29,0,Boston Celtics,32,22,30,30,0
8:30 PM, January 15, 2022,LA Clippers,22,25,33,14,0,San Antonio Spurs,21,35,29,16,0
9:00 PM, January 15, 2022,Los Angeles Lakers,29,31,19,17,0,Denver Nuggets,34,39,29,31,0
9:30 PM, January 15, 2022,Orlando Magic,23,20,25,24,0,Dallas Mavericks,32,23,30,23,0
1:00 PM, January 16, 2022,Phoenix Suns,39,25,39,32,0,Detroit Pistons,35,19,28,26,0
6:00 PM, January 16, 2022,Houston Rockets,29,26,30,33,0,Sacramento Kings,21,39,28,24,0
8:00 PM, January 16, 2022,Golden State Warriors,22,28,31,18,0,Minnesota Timberwolves,30,26,35,28,0
8:00 PM, January 16, 2022,Utah Jazz,37,31,23,34,0,Denver Nuggets,33,25,30,14,0
12:30 PM, January 17, 2022,New Orleans Pelicans,29,17,23,23,0,Boston Celtics,18,21,32,33,0
1:00 PM, January 17, 2022,Charlotte Hornets,34,28,24,11,0,New York Knicks,23,21,23,20,0
2:00 PM, January 17, 2022,Philadelphia 76ers,29,26,28,15,0,Washington Wizards,38,23,30,26,0
3:00 PM, January 17, 2022,Brooklyn Nets,31,28,29,19,0,Cleveland Cavaliers,30,35,22,27,0
3:30 PM, January 17, 2022,Chicago Bulls,20,25,27,34,0,Memphis Grizzlies,20,38,34,27,0
3:30 PM, January 17, 2022,Indiana Pacers,27,32,31,43,0,LA Clippers,40,28,36,35,0
6:00 PM, January 17, 2022,Milwaukee Bucks,26,36,26,26,0,Atlanta Hawks,17,33,33,38,0
7:00 PM, January 17, 2022,Portland Trail Blazers,22,32,27,17,0,Orlando Magic,17,23,21,27,0
7:30 PM, January 17, 2022,Toronto Raptors,30,21,24,24,0,Miami Heat,27,31,22,24,0
8:30 PM, January 17, 2022,Oklahoma City Thunder,24,18,30,30,0,Dallas Mavericks,33,20,24,27,0
8:30 PM, January 17, 2022,Phoenix Suns,32,27,28,34,0,San Antonio Spurs,29,27,35,16,0
10:30 PM, January 17, 2022,Utah Jazz,25,21,32,17,0,Los Angeles Lakers,24,28,20,29,0
7:30 PM, January 18, 2022,Minnesota Timberwolves,30,31,25,26,0,New York Knicks,23,28,40,19,0
10:00 PM, January 18, 2022,Detroit Pistons,22,16,25,23,0,Golden State Warriors,33,33,17,19,0
7:00 PM, January 19, 2022,Orlando Magic,21,36,23,30,0,Philadelphia 76ers,25,22,47,29,0
7:00 PM, January 19, 2022,Brooklyn Nets,33,41,23,22,0,Washington Wizards,28,34,24,32,0
7:30 PM, January 19, 2022,Minnesota Timberwolves,42,31,20,29,0,Atlanta Hawks,26,35,45,28,0
7:30 PM, January 19, 2022,Charlotte Hornets,25,31,30,25,0,Boston Celtics,27,21,26,28,0
7:30 PM, January 19, 2022,Portland Trail Blazers,26,30,24,12,0,Miami Heat,23,35,20,26,0
8:00 PM, January 19, 2022,Cleveland Cavaliers,29,20,29,26,0,Chicago Bulls,24,34,29,30,0
8:00 PM, January 19, 2022,Memphis Grizzlies,30,17,40,27,0,Milwaukee Bucks,36,25,35,30,0
8:30 PM, January 19, 2022,Toronto Raptors,31,23,22,22,0,Dallas Mavericks,27,28,28,19,0
8:30 PM, January 19, 2022,Oklahoma City Thunder,22,29,27,18,0,San Antonio Spurs,32,37,37,12,0
9:00 PM, January 19, 2022,Houston Rockets,36,21,26,33,0,Utah Jazz,27,35,19,30,0
10:00 PM, January 19, 2022,LA Clippers,25,34,22,33,14,Denver Nuggets,29,18,34,33,16
10:00 PM, January 19, 2022,Detroit Pistons,33,33,39,28,0,Sacramento Kings,26,45,32,28,0
10:30 PM, January 19, 2022,Indiana Pacers,23,27,26,35,0,Los Angeles Lakers,32,24,24,24,0
7:30 PM, January 20, 2022,New Orleans Pelicans,27,19,35,21,0,New York Knicks,17,25,15,34,0
7:30 PM, January 20, 2022,Phoenix Suns,22,23,29,35,0,Dallas Mavericks,26,27,29,19,0
10:00 PM, January 20, 2022,Indiana Pacers,23,32,28,27,11,Golden State Warriors,30,33,20,27,7
7:00 PM, January 21, 2022,Oklahoma City Thunder,20,32,23,23,0,Charlotte Hornets,37,32,24,28,0
7:00 PM, January 21, 2022,Los Angeles Lakers,24,30,31,31,0,Orlando Magic,27,35,16,27,0
7:00 PM, January 21, 2022,LA Clippers,24,16,30,32,0,Philadelphia 76ers,17,37,26,21,0
7:30 PM, January 21, 2022,Miami Heat,30,21,23,34,0,Atlanta Hawks,31,29,28,22,0
7:30 PM, January 21, 2022,Portland Trail Blazers,30,24,29,26,0,Boston Celtics,25,33,24,23,0
8:00 PM, January 21, 2022,Toronto Raptors,20,35,36,18,0,Washington Wizards,30,24,23,28,0
8:00 PM, January 21, 2022,Chicago Bulls,20,24,25,21,0,Milwaukee Bucks,24,21,23,26,0
8:30 PM, January 21, 2022,Brooklyn Nets,24,26,29,38,0,San Antonio Spurs,26,25,23,28,0
9:00 PM, January 21, 2022,Memphis Grizzlies,37,31,30,24,0,Denver Nuggets,28,35,29,26,0
9:00 PM, January 21, 2022,Detroit Pistons,26,26,30,19,0,Utah Jazz,27,33,27,24,0
10:00 PM, January 21, 2022,Houston Rockets,30,24,22,27,0,Golden State Warriors,24,19,33,29,0
7:00 PM, January 22, 2022,Sacramento Kings,35,19,32,41,0,Milwaukee Bucks,27,35,32,39,0
8:00 PM, January 22, 2022,Oklahoma City Thunder,22,23,23,19,0,Cleveland Cavaliers,24,23,31,16,0
9:00 PM, January 22, 2022,Indiana Pacers,25,29,20,29,0,Phoenix Suns,24,35,33,21,0
1:00 PM, January 23, 2022,LA Clippers,31,30,20,21,0,New York Knicks,39,27,25,19,0
3:30 PM, January 23, 2022,Boston Celtics,31,29,31,25,0,Washington Wizards,25,20,24,18,0
6:00 PM, January 23, 2022,Los Angeles Lakers,25,27,18,37,0,Miami Heat,39,30,20,24,0
6:00 PM, January 23, 2022,Chicago Bulls,19,18,37,21,0,Orlando Magic,23,30,32,29,0
6:00 PM, January 23, 2022,Portland Trail Blazers,33,31,22,28,0,Toronto Raptors,15,19,33,38,0
7:00 PM, January 23, 2022,Atlanta Hawks,30,25,30,28,0,Charlotte Hornets,22,22,22,25,0
7:00 PM, January 23, 2022,Philadelphia 76ers,29,30,27,29,0,San Antonio Spurs,23,24,30,32,0
7:30 PM, January 23, 2022,Memphis Grizzlies,16,18,27,30,0,Dallas Mavericks,24,24,29,27,0
8:00 PM, January 23, 2022,Brooklyn Nets,36,26,33,30,0,Minnesota Timberwolves,37,35,30,34,0
8:00 PM, January 23, 2022,Detroit Pistons,30,30,16,35,0,Denver Nuggets,29,31,32,25,0
8:30 PM, January 23, 2022,Utah Jazz,29,25,21,17,0,Golden State Warriors,33,22,28,11,0
7:00 PM, January 24, 2022,New York Knicks,23,27,19,24,0,Cleveland Cavaliers,28,22,26,19,0
8:00 PM, January 24, 2022,Indiana Pacers,32,30,17,34,0,New Orleans Pelicans,31,30,22,34,0
8:00 PM, January 24, 2022,Chicago Bulls,35,23,34,19,0,Oklahoma City Thunder,27,21,30,32,0
9:00 PM, January 24, 2022,Utah Jazz,21,35,31,22,0,Phoenix Suns,31,27,27,30,0
7:00 PM, January 25, 2022,Denver Nuggets,34,35,28,13,0,Detroit Pistons,32,27,26,20,0
7:00 PM, January 25, 2022,Charlotte Hornets,27,34,25,27,0,Toronto Raptors,39,37,29,20,0
7:00 PM, January 25, 2022,LA Clippers,23,13,40,40,0,Washington Wizards,32,34,27,22,0
7:00 PM, January 25, 2022,New Orleans Pelicans,24,34,28,21,0,Philadelphia 76ers,20,30,36,31,0
7:30 PM, January 25, 2022,Sacramento Kings,13,17,25,20,0,Boston Celtics,38,25,34,31,0
7:30 PM, January 25, 2022,Los Angeles Lakers,33,29,30,14,0,Brooklyn Nets,25,28,25,18,0
8:00 PM, January 25, 2022,San Antonio Spurs,34,32,39,29,0,Houston Rockets,23,28,23,30,0
10:00 PM, January 25, 2022,Dallas Mavericks,20,31,27,14,0,Golden State Warriors,29,34,34,33,0
10:00 PM, January 25, 2022,Minnesota Timberwolves,26,29,29,25,0,Portland Trail Blazers,29,34,19,25,0
7:00 PM, January 26, 2022,Milwaukee Bucks,35,22,20,22,0,Cleveland Cavaliers,26,39,30,20,0
7:00 PM, January 26, 2022,Charlotte Hornets,33,38,42,45,0,Indiana Pacers,36,34,24,32,0
7:00 PM, January 26, 2022,LA Clippers,23,26,27,35,0,Orlando Magic,25,23,30,24,0
7:30 PM, January 26, 2022,Sacramento Kings,33,17,24,30,0,Atlanta Hawks,21,46,27,27,0
7:30 PM, January 26, 2022,New York Knicks,16,30,21,29,0,Miami Heat,30,29,33,18,0
8:00 PM, January 26, 2022,Denver Nuggets,29,25,42,28,0,Brooklyn Nets,28,37,26,27,0
8:00 PM, January 26, 2022,Toronto Raptors,27,23,32,23,0,Chicago Bulls,31,36,24,20,0
8:30 PM, January 26, 2022,Memphis Grizzlies,34,27,33,24,0,San Antonio Spurs,25,33,28,24,0
10:00 PM, January 26, 2022,Phoenix Suns,39,11,24,31,0,Utah Jazz,18,30,16,33,0
10:00 PM, January 26, 2022,Dallas Mavericks,40,28,30,34,0,Portland Trail Blazers,25,34,22,31,0
7:30 PM, January 27, 2022,Los Angeles Lakers,22,26,20,19,0,Philadelphia 76ers,32,22,34,17,0
10:00 PM, January 27, 2022,Minnesota Timberwolves,29,32,20,34,0,Golden State Warriors,29,28,38,29,0
7:00 PM, January 28, 2022,Detroit Pistons,19,32,24,28,0,Orlando Magic,39,28,25,27,0
7:30 PM, January 28, 2022,Los Angeles Lakers,21,28,36,29,0,Charlotte Hornets,31,34,22,30,0
7:30 PM, January 28, 2022,Boston Celtics,20,27,30,15,0,Atlanta Hawks,32,30,18,28,0
8:00 PM, January 28, 2022,Denver Nuggets,26,24,36,30,0,New Orleans Pelicans,17,31,30,27,0
8:00 PM, January 28, 2022,LA Clippers,19,26,35,34,0,Miami Heat,28,29,39,25,0
8:00 PM, January 28, 2022,Portland Trail Blazers,32,34,25,34,0,Houston Rockets,20,33,32,25,0
8:00 PM, January 28, 2022,Utah Jazz,30,21,27,31,0,Memphis Grizzlies,31,28,29,31,0
8:00 PM, January 28, 2022,Indiana Pacers,29,22,22,27,13,Oklahoma City Thunder,30,24,26,20,10
8:30 PM, January 28, 2022,Chicago Bulls,35,33,23,31,0,San Antonio Spurs,29,34,35,33,0
9:00 PM, January 28, 2022,Minnesota Timberwolves,32,34,27,31,0,Phoenix Suns,40,34,26,34,0
10:00 PM, January 28, 2022,New York Knicks,30,33,25,20,0,Milwaukee Bucks,39,28,26,30,0
7:00 PM, January 29, 2022,Boston Celtics,27,25,26,29,0,New Orleans Pelicans,15,19,36,27,0
7:00 PM, January 29, 2022,Indiana Pacers,23,37,20,25,0,Dallas Mavericks,34,38,32,28,0
7:30 PM, January 29, 2022,Sacramento Kings,31,30,22,18,0,Philadelphia 76ers,27,23,31,22,0
8:00 PM, January 29, 2022,Toronto Raptors,28,31,26,15,24,Miami Heat,27,26,22,25,20
8:00 PM, January 29, 2022,Washington Wizards,15,26,31,23,0,Memphis Grizzlies,30,33,24,28,0
8:30 PM, January 29, 2022,Brooklyn Nets,20,27,29,30,0,Golden State Warriors,31,23,24,32,0
1:00 PM, January 30, 2022,Los Angeles Lakers,33,38,30,20,0,Atlanta Hawks,34,28,29,38,0
1:00 PM, January 30, 2022,LA Clippers,24,27,33,31,0,Charlotte Hornets,25,22,29,14,0
3:30 PM, January 30, 2022,Portland Trail Blazers,35,30,27,24,0,Chicago Bulls,29,44,31,26,0
6:00 PM, January 30, 2022,Cleveland Cavaliers,29,26,33,17,0,Detroit Pistons,24,25,35,31,0
7:00 PM, January 30, 2022,Dallas Mavericks,34,25,29,20,0,Orlando Magic,23,41,27,19,0
7:00 PM, January 30, 2022,Denver Nuggets,33,32,38,33,0,Milwaukee Bucks,30,27,24,19,0
8:00 PM, January 30, 2022,Utah Jazz,20,28,27,31,0,Minnesota Timberwolves,26,26,40,34,0
8:00 PM, January 30, 2022,San Antonio Spurs,31,24,36,19,0,Phoenix Suns,23,27,29,36,0
7:00 PM, January 31, 2022,New Orleans Pelicans,19,20,27,24,0,Cleveland Cavaliers,17,21,22,33,0
7:00 PM, January 31, 2022,LA Clippers,27,28,30,31,0,Indiana Pacers,30,30,24,38,0
7:00 PM, January 31, 2022,Memphis Grizzlies,30,28,22,31,8,Philadelphia 76ers,39,24,21,27,11
7:30 PM, January 31, 2022,Miami Heat,14,31,25,22,0,Boston Celtics,27,27,40,28,0
7:30 PM, January 31, 2022,Sacramento Kings,23,18,25,30,0,New York Knicks,31,23,30,32,0
7:30 PM, January 31, 2022,Toronto Raptors,25,23,32,26,0,Atlanta Hawks,24,33,15,28,0
8:00 PM, January 31, 2022,Golden State Warriors,23,38,26,35,0,Houston Rockets,25,27,26,30,0
