Time,Date,Year,Away Team,Away Team 1st,Away Team 2nd,Away Team 3rd,Away Team 4th,Away Team OT,Home Team,Home Team 1st,Home Team 2nd,Home Team 3rd,Home Team 4th,Home Team OT
07:00 PM, January 4,2020,Utah Jazz,33,19,24,33,0,Orlando Magic,25,22,28,21,0
07:30 PM, January 4,2020,Indiana Pacers,26,34,35,16,0,Atlanta Hawks,43,21,32,20,0
07:30 PM, January 4,2020,Oklahoma City Thunder,34,32,25,30,0,Cleveland Cavaliers,27,26,26,27,0
08:00 PM, January 4,2020,Denver Nuggets,19,36,35,24,0,Washington Wizards,31,30,34,33,0
08:00 PM, January 4,2020,Boston Celtics,30,25,30,26,0,Chicago Bulls,28,24,21,31,0
08:30 PM, January 4,2020,Charlotte Hornets,32,25,23,23,20,Dallas Mavericks,20,24,40,19,17
08:30 PM, January 4,2020,San Antonio Spurs,31,35,25,27,0,Milwaukee Bucks,29,42,32,24,0
08:30 PM, January 4,2020,Detroit Pistons,25,31,27,28,0,Golden State Warriors,23,36,21,24,0
10:00 PM, January 4,2020,New Orleans Pelicans,25,27,24,41,0,Sacramento Kings,26,22,32,35,0
03:30 PM, January 5,2020,New York Knicks,45,24,31,32,0,LA Clippers,29,47,38,21,0
06:00 PM, January 5,2020,Portland Trail Blazers,19,27,35,30,0,Miami Heat,31,34,29,28,0
07:30 PM, January 5,2020,Minnesota Timberwolves,24,42,28,24,0,Cleveland Cavaliers,20,28,31,24,0
08:00 PM, January 5,2020,Memphis Grizzlies,27,35,34,25,0,Phoenix Suns,31,26,20,37,0
10:00 PM, January 5,2020,Detroit Pistons,22,25,32,20,0,Los Angeles Lakers,23,33,19,31,0
07:00 PM, January 6,2020,Indiana Pacers,27,15,37,36,0,Charlotte Hornets,29,15,21,39,0
07:00 PM, January 6,2020,Brooklyn Nets,22,17,32,18,0,Orlando Magic,20,32,23,26,0
07:00 PM, January 6,2020,Oklahoma City Thunder,31,21,34,27,0,Philadelphia 76ers,31,31,28,30,0
07:00 PM, January 6,2020,Boston Celtics,17,23,32,22,0,Washington Wizards,26,25,23,25,0
07:30 PM, January 6,2020,Denver Nuggets,29,35,27,32,0,Atlanta Hawks,31,25,30,29,0
08:00 PM, January 6,2020,Utah Jazz,35,33,27,33,0,New Orleans Pelicans,36,28,33,29,0
08:30 PM, January 6,2020,Chicago Bulls,27,28,27,28,0,Dallas Mavericks,33,28,27,30,0
08:30 PM, January 6,2020,Milwaukee Bucks,22,30,29,23,0,San Antonio Spurs,27,38,26,35,0
10:00 PM, January 6,2020,Golden State Warriors,19,21,24,34,0,Sacramento Kings,26,26,38,21,0
07:00 PM, January 7,2020,Detroit Pistons,27,27,30,31,0,Cleveland Cavaliers,29,38,28,18,0
07:00 PM, January 7,2020,Portland Trail Blazers,15,31,23,32,0,Toronto Raptors,24,32,22,21,0
07:30 PM, January 7,2020,Oklahoma City Thunder,27,22,25,27,10,Brooklyn Nets,23,25,29,24,2
08:00 PM, January 7,2020,Minnesota Timberwolves,32,24,28,28,0,Memphis Grizzlies,27,24,31,37,0
09:00 PM, January 7,2020,Sacramento Kings,26,27,25,36,0,Phoenix Suns,29,24,34,16,0
10:30 PM, January 7,2020,New York Knicks,21,24,25,17,0,Los Angeles Lakers,26,36,23,32,0
07:00 PM, January 8,2020,San Antonio Spurs,34,31,34,30,0,Boston Celtics,22,25,36,31,0
07:00 PM, January 8,2020,Toronto Raptors,29,31,22,18,12,Charlotte Hornets,31,24,26,19,10
07:00 PM, January 8,2020,Miami Heat,31,31,38,22,0,Indiana Pacers,23,26,23,36,0
07:00 PM, January 8,2020,Washington Wizards,23,29,20,17,0,Orlando Magic,32,37,28,26,0
07:30 PM, January 8,2020,Houston Rockets,45,32,22,23,0,Atlanta Hawks,29,33,23,30,0
07:30 PM, January 8,2020,Denver Nuggets,27,29,30,21,0,Dallas Mavericks,32,27,30,17,0
08:00 PM, January 8,2020,Chicago Bulls,21,27,27,33,0,New Orleans Pelicans,23,25,44,31,0
09:00 PM, January 8,2020,New York Knicks,29,24,16,35,0,Utah Jazz,39,33,23,33,0
10:00 PM, January 8,2020,Milwaukee Bucks,19,28,34,26,0,Golden State Warriors,19,20,33,26,0
07:00 PM, January 9,2020,Cleveland Cavaliers,26,24,31,21,13,Detroit Pistons,32,29,22,19,10
07:00 PM, January 9,2020,Boston Celtics,35,20,25,18,0,Philadelphia 76ers,26,22,29,32,0
08:00 PM, January 9,2020,Portland Trail Blazers,34,13,27,28,0,Minnesota Timberwolves,28,31,41,16,0
09:30 PM, January 9,2020,Houston Rockets,21,27,19,25,0,Oklahoma City Thunder,37,23,29,24,0
07:00 PM, January 10,2020,Atlanta Hawks,21,30,28,22,0,Washington Wizards,30,26,25,30,0
07:15 PM, January 10,2020,New Orleans Pelicans,33,34,28,28,0,New York Knicks,31,30,25,25,0
07:30 PM, January 10,2020,Miami Heat,42,27,20,24,0,Brooklyn Nets,32,25,32,28,0
08:00 PM, January 10,2020,Indiana Pacers,29,25,25,37,0,Chicago Bulls,27,19,26,33,0
08:00 PM, January 10,2020,San Antonio Spurs,32,25,41,23,0,Memphis Grizzlies,37,26,37,34,0
09:00 PM, January 10,2020,Orlando Magic,25,23,27,19,0,Phoenix Suns,27,31,19,21,0
09:00 PM, January 10,2020,Charlotte Hornets,13,25,24,30,0,Utah Jazz,29,32,26,22,0
09:45 PM, January 10,2020,Los Angeles Lakers,45,34,20,30,0,Dallas Mavericks,27,31,28,28,0
10:00 PM, January 10,2020,Milwaukee Bucks,34,19,37,37,0,Sacramento Kings,18,26,31,31,0
10:30 PM, January 10,2020,Golden State Warriors,20,33,30,17,0,LA Clippers,22,26,25,36,0
05:00 PM, January 11,2020,Minnesota Timberwolves,20,21,35,33,0,Houston Rockets,22,35,45,37,0
07:00 PM, January 11,2020,New Orleans Pelicans,24,33,25,23,0,Boston Celtics,41,31,42,26,0
07:00 PM, January 11,2020,Chicago Bulls,35,26,20,27,0,Detroit Pistons,20,29,22,28,0
08:00 PM, January 11,2020,Los Angeles Lakers,41,32,29,23,0,Oklahoma City Thunder,19,30,33,28,0
08:30 PM, January 11,2020,Philadelphia 76ers,22,28,16,25,0,Dallas Mavericks,20,21,32,36,0
09:00 PM, January 11,2020,Cleveland Cavaliers,23,28,34,26,0,Denver Nuggets,18,24,29,32,0
10:00 PM, January 11,2020,Milwaukee Bucks,32,32,33,25,0,Portland Trail Blazers,24,31,25,21,0
03:30 PM, January 12,2020,Miami Heat,31,29,34,27,0,New York Knicks,27,28,29,40,0
03:30 PM, January 12,2020,Utah Jazz,23,32,38,34,0,Washington Wizards,34,32,25,25,0
06:00 PM, January 12,2020,Atlanta Hawks,16,30,20,20,0,Brooklyn Nets,37,33,22,16,0
06:00 PM, January 12,2020,San Antonio Spurs,21,22,26,36,0,Toronto Raptors,28,23,31,22,0
06:00 PM, January 12,2020,Golden State Warriors,26,33,17,26,0,Memphis Grizzlies,27,33,35,27,0
08:00 PM, January 12,2020,LA Clippers,30,22,22,30,0,Denver Nuggets,29,37,23,25,0
08:00 PM, January 12,2020,Charlotte Hornets,24,21,26,21,0,Phoenix Suns,18,28,25,29,0
07:00 PM, January 13,2020,New Orleans Pelicans,32,31,26,13,15,Detroit Pistons,23,29,25,25,8
07:00 PM, January 13,2020,Philadelphia 76ers,23,26,20,26,0,Indiana Pacers,22,18,29,32,0
07:30 PM, January 13,2020,Chicago Bulls,14,23,34,30,0,Boston Celtics,28,27,28,30,0
08:00 PM, January 13,2020,Oklahoma City Thunder,30,33,29,25,0,Minnesota Timberwolves,33,27,19,25,0
10:00 PM, January 13,2020,Charlotte Hornets,26,20,43,23,0,Portland Trail Blazers,25,37,29,24,0
10:00 PM, January 13,2020,Orlando Magic,33,32,21,28,0,Sacramento Kings,25,27,33,27,0
10:30 PM, January 13,2020,Cleveland Cavaliers,27,21,22,29,0,Los Angeles Lakers,21,26,37,44,0
07:30 PM, January 14,2020,Phoenix Suns,25,26,32,27,0,Atlanta Hawks,28,28,28,39,0
07:30 PM, January 14,2020,Utah Jazz,30,29,29,30,0,Brooklyn Nets,26,19,29,33,0
08:00 PM, January 14,2020,Houston Rockets,37,24,22,27,0,Memphis Grizzlies,32,35,18,36,0
08:00 PM, January 14,2020,New York Knicks,23,17,36,26,0,Milwaukee Bucks,29,36,43,20,0
10:30 PM, January 14,2020,Dallas Mavericks,36,29,29,30,0,Golden State Warriors,26,21,24,26,0
10:30 PM, January 14,2020,Cleveland Cavaliers,26,24,21,32,0,LA Clippers,31,35,40,22,0
07:00 PM, January 15,2020,Detroit Pistons,27,30,34,25,0,Boston Celtics,24,35,23,21,0
07:00 PM, January 15,2020,Brooklyn Nets,28,29,33,16,0,Philadelphia 76ers,25,29,32,31,0
07:30 PM, January 15,2020,San Antonio Spurs,17,34,26,23,0,Miami Heat,24,27,24,31,0
08:00 PM, January 15,2020,Washington Wizards,26,34,20,26,0,Chicago Bulls,24,31,30,30,0
08:00 PM, January 15,2020,Indiana Pacers,24,30,22,28,0,Minnesota Timberwolves,30,29,18,22,0
08:00 PM, January 15,2020,Toronto Raptors,38,35,24,33,0,Oklahoma City Thunder,25,30,28,38,0
09:00 PM, January 15,2020,Charlotte Hornets,25,17,27,17,0,Denver Nuggets,28,29,17,26,0
09:30 PM, January 15,2020,Portland Trail Blazers,28,32,30,27,0,Houston Rockets,26,21,30,30,0
10:00 PM, January 15,2020,Dallas Mavericks,35,36,37,19,0,Sacramento Kings,31,36,26,30,0
10:30 PM, January 15,2020,Orlando Magic,35,30,24,30,0,Los Angeles Lakers,29,29,30,30,0
07:30 PM, January 16,2020,Phoenix Suns,25,33,32,31,0,New York Knicks,32,20,27,19,0
08:00 PM, January 16,2020,Boston Celtics,20,38,29,36,0,Milwaukee Bucks,36,40,30,22,0
08:00 PM, January 16,2020,Utah Jazz,28,21,42,31,10,New Orleans Pelicans,25,31,31,35,16
10:30 PM, January 16,2020,Denver Nuggets,19,26,28,40,21,Golden State Warriors,34,28,23,28,18
10:30 PM, January 16,2020,Orlando Magic,26,22,28,19,0,LA Clippers,34,33,24,31,0
07:00 PM, January 17,2020,Minnesota Timberwolves,26,35,32,21,0,Indiana Pacers,32,35,32,17,0
07:00 PM, January 17,2020,Chicago Bulls,24,23,24,18,0,Philadelphia 76ers,21,25,35,19,0
07:00 PM, January 17,2020,Washington Wizards,26,25,25,35,0,Toronto Raptors,38,27,35,40,0
08:00 PM, January 17,2020,Cleveland Cavaliers,25,31,20,33,0,Memphis Grizzlies,27,27,38,21,0
08:00 PM, January 17,2020,Miami Heat,40,21,31,23,0,Oklahoma City Thunder,26,21,31,30,0
08:30 PM, January 17,2020,Atlanta Hawks,29,38,21,33,0,San Antonio Spurs,27,31,41,21,0
09:30 PM, January 17,2020,Portland Trail Blazers,37,26,26,23,0,Dallas Mavericks,38,34,26,22,0
03:30 PM, January 18,2020,LA Clippers,33,39,30,31,0,New Orleans Pelicans,35,45,30,20,0
06:00 PM, January 18,2020,Milwaukee Bucks,30,27,36,24,0,Brooklyn Nets,22,20,29,26,0
07:00 PM, January 18,2020,Phoenix Suns,26,34,27,36,0,Boston Celtics,20,31,25,43,0
07:30 PM, January 18,2020,Detroit Pistons,36,35,32,33,0,Atlanta Hawks,29,26,21,27,0
07:30 PM, January 18,2020,Philadelphia 76ers,28,24,18,20,0,New York Knicks,25,21,23,18,0
08:00 PM, January 18,2020,Cleveland Cavaliers,33,40,29,14,0,Chicago Bulls,31,25,31,31,0
08:00 PM, January 18,2020,Toronto Raptors,32,26,31,33,0,Minnesota Timberwolves,39,23,22,28,0
08:30 PM, January 18,2020,Los Angeles Lakers,27,32,32,33,0,Houston Rockets,34,31,17,33,0
08:30 PM, January 18,2020,Orlando Magic,25,27,19,24,0,Golden State Warriors,28,25,29,27,0
09:00 PM, January 18,2020,Portland Trail Blazers,24,33,20,29,0,Oklahoma City Thunder,32,32,23,32,0
09:00 PM, January 18,2020,Sacramento Kings,22,27,28,24,0,Utah Jazz,38,25,32,28,0
03:00 PM, January 19,2020,Miami Heat,31,23,30,18,0,San Antonio Spurs,28,32,26,21,0
08:00 PM, January 19,2020,Indiana Pacers,15,29,30,41,0,Denver Nuggets,21,29,31,26,0
02:00 PM, January 20,2020,Detroit Pistons,35,23,23,19,0,Washington Wizards,30,30,23,23,0
02:30 PM, January 20,2020,Toronto Raptors,36,21,26,39,0,Atlanta Hawks,25,35,22,35,0
03:00 PM, January 20,2020,Philadelphia 76ers,29,35,26,27,0,Brooklyn Nets,32,36,23,20,0
05:00 PM, January 20,2020,Orlando Magic,19,32,21,34,0,Charlotte Hornets,27,18,20,18,0
05:00 PM, January 20,2020,New York Knicks,26,23,30,27,0,Cleveland Cavaliers,26,24,14,22,0
05:00 PM, January 20,2020,Sacramento Kings,24,34,20,27,8,Miami Heat,21,35,20,29,13
05:00 PM, January 20,2020,Oklahoma City Thunder,22,35,14,41,0,Houston Rockets,25,39,23,20,0
05:00 PM, January 20,2020,New Orleans Pelicans,31,38,29,28,0,Memphis Grizzlies,30,20,27,39,0
05:00 PM, January 20,2020,Chicago Bulls,23,29,25,21,0,Milwaukee Bucks,30,23,31,27,0
07:30 PM, January 20,2020,Los Angeles Lakers,30,25,25,27,0,Boston Celtics,33,36,35,35,0
08:00 PM, January 20,2020,Denver Nuggets,26,29,26,26,0,Minnesota Timberwolves,29,25,25,21,0
09:00 PM, January 20,2020,San Antonio Spurs,28,38,30,24,0,Phoenix Suns,26,25,32,35,0
09:00 PM, January 20,2020,Indiana Pacers,23,21,19,25,0,Utah Jazz,29,27,24,38,0
10:00 PM, January 20,2020,Golden State Warriors,23,34,35,21,11,Portland Trail Blazers,27,26,34,26,16
08:30 PM, January 21,2020,LA Clippers,24,36,22,28,0,Dallas Mavericks,24,25,29,29,0
07:00 PM, January 22,2020,Sacramento Kings,27,23,25,31,0,Detroit Pistons,26,31,36,34,0
07:00 PM, January 22,2020,Oklahoma City Thunder,24,36,32,28,0,Orlando Magic,21,30,38,25,0
07:00 PM, January 22,2020,Philadelphia 76ers,35,15,22,23,0,Toronto Raptors,26,24,26,31,0
07:30 PM, January 22,2020,LA Clippers,32,28,15,20,0,Atlanta Hawks,16,25,28,33,0
07:30 PM, January 22,2020,Memphis Grizzlies,27,17,19,32,0,Boston Celtics,25,33,41,20,0
07:30 PM, January 22,2020,Washington Wizards,27,23,33,35,11,Miami Heat,30,39,21,28,16
07:30 PM, January 22,2020,Los Angeles Lakers,28,20,28,24,0,New York Knicks,25,23,22,22,0
08:00 PM, January 22,2020,Minnesota Timberwolves,26,26,27,31,0,Chicago Bulls,35,24,22,36,0
08:00 PM, January 22,2020,Denver Nuggets,28,15,28,34,0,Houston Rockets,35,25,32,29,0
09:00 PM, January 22,2020,Indiana Pacers,30,24,29,29,0,Phoenix Suns,24,24,17,22,0
09:30 PM, January 22,2020,San Antonio Spurs,31,29,34,27,0,New Orleans Pelicans,24,27,31,35,0
10:00 PM, January 22,2020,Utah Jazz,31,34,35,29,0,Golden State Warriors,17,26,26,27,0
07:00 PM, January 23,2020,Washington Wizards,29,39,32,24,0,Cleveland Cavaliers,24,37,25,26,0
08:00 PM, January 23,2020,Los Angeles Lakers,38,37,29,24,0,Brooklyn Nets,35,35,24,19,0
10:30 PM, January 23,2020,Dallas Mavericks,45,33,25,30,0,Portland Trail Blazers,37,26,27,35,0
03:00 PM, January 24,2020,Milwaukee Bucks,24,26,28,38,0,Charlotte Hornets,31,24,23,25,0
07:00 PM, January 24,2020,Memphis Grizzlies,35,31,26,33,0,Detroit Pistons,23,38,24,27,0
07:00 PM, January 24,2020,Boston Celtics,24,29,29,27,0,Orlando Magic,30,27,20,21,0
07:30 PM, January 24,2020,Toronto Raptors,20,36,29,33,0,New York Knicks,28,25,26,33,0
08:00 PM, January 24,2020,LA Clippers,22,41,38,21,0,Miami Heat,30,35,20,32,0
08:00 PM, January 24,2020,Sacramento Kings,29,25,21,23,0,Chicago Bulls,21,23,25,12,0
08:00 PM, January 24,2020,Houston Rockets,36,27,31,37,0,Minnesota Timberwolves,26,34,24,40,0
08:00 PM, January 24,2020,Denver Nuggets,37,26,31,19,0,New Orleans Pelicans,28,28,26,24,0
08:00 PM, January 24,2020,Atlanta Hawks,30,28,32,21,0,Oklahoma City Thunder,33,33,38,36,0
08:30 PM, January 24,2020,Phoenix Suns,22,34,22,25,0,San Antonio Spurs,28,16,28,27,0
10:30 PM, January 24,2020,Indiana Pacers,35,32,31,31,0,Golden State Warriors,30,21,35,32,0
05:00 PM, January 25,2020,Dallas Mavericks,36,22,26,23,0,Utah Jazz,25,30,25,32,0
07:00 PM, January 25,2020,Brooklyn Nets,26,24,30,26,15,Detroit Pistons,25,35,17,29,5
08:00 PM, January 25,2020,Chicago Bulls,25,34,40,19,0,Cleveland Cavaliers,31,26,19,30,0
08:00 PM, January 25,2020,Oklahoma City Thunder,28,24,39,22,0,Minnesota Timberwolves,22,26,24,32,0
08:30 PM, January 25,2020,Los Angeles Lakers,25,25,23,18,0,Philadelphia 76ers,35,24,26,23,0
03:30 PM, January 26,2020,Houston Rockets,36,23,30,21,0,Denver Nuggets,27,30,33,27,0
04:00 PM, January 26,2020,Toronto Raptors,37,26,23,24,0,San Antonio Spurs,21,30,34,21,0
06:00 PM, January 26,2020,Washington Wizards,33,39,30,31,0,Atlanta Hawks,31,47,41,33,0
06:00 PM, January 26,2020,Brooklyn Nets,28,24,24,21,0,New York Knicks,30,25,30,25,0
06:00 PM, January 26,2020,LA Clippers,26,28,31,27,0,Orlando Magic,28,24,20,25,0
06:00 PM, January 26,2020,Phoenix Suns,18,27,33,31,0,Memphis Grizzlies,30,26,25,33,0
06:00 PM, January 26,2020,Boston Celtics,20,22,39,27,0,New Orleans Pelicans,32,30,29,32,0
09:00 PM, January 26,2020,Indiana Pacers,27,29,37,36,0,Portland Trail Blazers,36,30,40,33,0
